Run_ID;CSV_Origem;Trajectory_ID;VIN;Modelo;Distancia_SUMO_km;Num_Pontos_Trajeto_Original;Num_Pontos_Trajeto_com_Offset;Diferenca_Num_Pontos;Diferenca_Num_Pontos_Percentual;Distancia_Trajeto_Original_km;Distancia_Trajeto_com_Offset_km;Diferenca_Distancia_km;Offset_Cancelado;Tentativas_MapMatching;Pontos_Descartados_MapMatching;Start_Lat_Original;Start_Lon_Original;End_Lat_Original;End_Lon_Original;Start_Lat_com_Offset;Start_Lon_com_Offset;End_Lat_com_Offset;End_Lon_com_Offset;Diferenca_Distancia_Percentual;Offset_X_Graus;Offset_Y_Graus;Raio_Maximo_km
14;vehicles_step_sim_1.csv;vehicles_step_sim_1__run014__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9161;0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7727;-73,9547;40,7711;-73,9556;0,0018;-0,0029;0,0060;2,0000
15;vehicles_step_sim_1.csv;vehicles_step_sim_1__run015__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9162;0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7700;-73,9677;40,7684;-73,9686;0,0036;-0,0057;-0,0070;2,0000
16;vehicles_step_sim_1.csv;vehicles_step_sim_1__run016__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9162;0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7702;-73,9568;40,7686;-73,9577;0,0034;-0,0054;0,0039;2,0000
17;vehicles_step_sim_1.csv;vehicles_step_sim_1__run017__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9160;-0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7813;-73,9731;40,7797;-73,9740;-0,0036;0,0057;-0,0124;2,0000
18;vehicles_step_sim_1.csv;vehicles_step_sim_1__run018__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9160;-0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7795;-73,9759;40,7779;-73,9768;-0,0024;0,0039;-0,0152;2,0000
19;vehicles_step_sim_1.csv;vehicles_step_sim_1__run019__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9159;-0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7831;-73,9734;40,7815;-73,9743;-0,0047;0,0075;-0,0127;2,0000
20;vehicles_step_sim_1.csv;vehicles_step_sim_1__run020__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9162;0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7697;-73,9640;40,7681;-73,9649;0,0037;-0,0059;-0,0033;2,0000
21;vehicles_step_sim_1.csv;vehicles_step_sim_1__run021__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9159;-0,0002;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7869;-73,9578;40,7853;-73,9588;-0,0071;0,0113;0,0029;2,0000
22;vehicles_step_sim_1.csv;vehicles_step_sim_1__run022__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9158;-0,0003;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7919;-73,9633;40,7903;-73,9643;-0,0102;0,0162;-0,0027;2,0000
23;vehicles_step_sim_1.csv;vehicles_step_sim_1__run023__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9162;0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7706;-73,9618;40,7690;-73,9627;0,0032;-0,0051;-0,0011;2,0000
24;vehicles_step_sim_1.csv;vehicles_step_sim_1__run024__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9162;0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7712;-73,9607;40,7696;-73,9616;0,0028;-0,0044;-0,0000;2,0000
25;vehicles_step_sim_1.csv;vehicles_step_sim_1__run025__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9159;-0,0002;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7855;-73,9713;40,7839;-73,9723;-0,0062;0,0098;-0,0107;2,0000
26;vehicles_step_sim_1.csv;vehicles_step_sim_1__run026__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9162;0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7690;-73,9772;40,7674;-73,9781;0,0042;-0,0066;-0,0165;2,0000
27;vehicles_step_sim_1.csv;vehicles_step_sim_1__run027__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9163;0,0002;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7655;-73,9691;40,7639;-73,9700;0,0064;-0,0101;-0,0084;2,0000
28;vehicles_step_sim_1.csv;vehicles_step_sim_1__run028__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9161;-0,0000;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7763;-73,9767;40,7747;-73,9776;-0,0004;0,0006;-0,0160;2,0000
29;vehicles_step_sim_1.csv;vehicles_step_sim_1__run029__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9162;0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7704;-73,9503;40,7688;-73,9512;0,0033;-0,0052;0,0104;2,0000
30;vehicles_step_sim_1.csv;vehicles_step_sim_1__run030__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9159;-0,0002;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7850;-73,9602;40,7834;-73,9612;-0,0059;0,0093;0,0005;2,0000
31;vehicles_step_sim_1.csv;vehicles_step_sim_1__run031__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9162;0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7719;-73,9488;40,7703;-73,9497;0,0023;-0,0037;0,0119;2,0000
32;vehicles_step_sim_1.csv;vehicles_step_sim_1__run032__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9160;-0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7785;-73,9555;40,7769;-73,9565;-0,0018;0,0029;0,0051;2,0000
33;vehicles_step_sim_1.csv;vehicles_step_sim_1__run033__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9162;0,0002;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7669;-73,9691;40,7653;-73,9700;0,0055;-0,0088;-0,0084;2,0000
34;vehicles_step_sim_1.csv;vehicles_step_sim_1__run034__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9162;0,0002;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7670;-73,9686;40,7654;-73,9695;0,0054;-0,0087;-0,0079;2,0000
35;vehicles_step_sim_1.csv;vehicles_step_sim_1__run035__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9158;-0,0003;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7928;-73,9633;40,7912;-73,9642;-0,0108;0,0172;-0,0026;2,0000
36;vehicles_step_sim_1.csv;vehicles_step_sim_1__run036__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9161;0,0000;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7748;-73,9729;40,7732;-73,9738;0,0005;-0,0009;-0,0122;2,0000
37;vehicles_step_sim_1.csv;vehicles_step_sim_1__run037__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9158;-0,0003;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7910;-73,9642;40,7894;-73,9651;-0,0096;0,0153;-0,0035;2,0000
38;vehicles_step_sim_1.csv;vehicles_step_sim_1__run038__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9158;-0,0003;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7918;-73,9607;40,7902;-73,9616;-0,0102;0,0161;-0,0000;2,0000
39;vehicles_step_sim_1.csv;vehicles_step_sim_1__run039__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9161;0,0000;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7730;-73,9523;40,7714;-73,9533;0,0017;-0,0027;0,0083;2,0000
40;vehicles_step_sim_1.csv;vehicles_step_sim_1__run040__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9160;-0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7786;-73,9484;40,7770;-73,9493;-0,0018;0,0029;0,0123;2,0000
41;vehicles_step_sim_1.csv;vehicles_step_sim_1__run041__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9161;0,0000;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7729;-73,9742;40,7713;-73,9751;0,0017;-0,0027;-0,0135;2,0000
42;vehicles_step_sim_1.csv;vehicles_step_sim_1__run042__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9163;0,0002;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7651;-73,9534;40,7635;-73,9544;0,0067;-0,0106;0,0073;2,0000
43;vehicles_step_sim_1.csv;vehicles_step_sim_1__run043__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9164;0,0003;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7608;-73,9506;40,7592;-73,9516;0,0094;-0,0149;0,0101;2,0000
44;vehicles_step_sim_1.csv;vehicles_step_sim_1__run044__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9160;-0,0000;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7779;-73,9631;40,7763;-73,9641;-0,0014;0,0023;-0,0025;2,0000
45;vehicles_step_sim_1.csv;vehicles_step_sim_1__run045__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9160;-0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7790;-73,9524;40,7774;-73,9534;-0,0021;0,0034;0,0082;2,0000
46;vehicles_step_sim_1.csv;vehicles_step_sim_1__run046__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9161;-0,0000;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7770;-73,9474;40,7754;-73,9483;-0,0008;0,0013;0,0133;2,0000
47;vehicles_step_sim_1.csv;vehicles_step_sim_1__run047__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9161;0,0000;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7756;-73,9669;40,7740;-73,9678;0,0000;-0,0000;-0,0062;2,0000
48;vehicles_step_sim_1.csv;vehicles_step_sim_1__run048__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9161;0,0000;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7748;-73,9577;40,7732;-73,9586;0,0005;-0,0008;0,0030;2,0000
49;vehicles_step_sim_1.csv;vehicles_step_sim_1__run049__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9162;0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7714;-73,9506;40,7698;-73,9515;0,0027;-0,0042;0,0101;2,0000
50;vehicles_step_sim_1.csv;vehicles_step_sim_1__run050__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9160;-0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7817;-73,9584;40,7801;-73,9593;-0,0038;0,0060;0,0023;2,0000
51;vehicles_step_sim_1.csv;vehicles_step_sim_1__run051__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9160;-0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7823;-73,9474;40,7807;-73,9483;-0,0042;0,0066;0,0133;2,0000
52;vehicles_step_sim_1.csv;vehicles_step_sim_1__run052__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9160;-0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7786;-73,9667;40,7770;-73,9676;-0,0019;0,0030;-0,0060;2,0000
53;vehicles_step_sim_1.csv;vehicles_step_sim_1__run053__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9161;0,0000;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7744;-73,9700;40,7728;-73,9710;0,0008;-0,0013;-0,0093;2,0000
54;vehicles_step_sim_1.csv;vehicles_step_sim_1__run054__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9161;0,0000;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7744;-73,9603;40,7728;-73,9612;0,0008;-0,0012;0,0004;2,0000
55;vehicles_step_sim_1.csv;vehicles_step_sim_1__run055__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9159;-0,0002;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7874;-73,9688;40,7858;-73,9697;-0,0074;0,0117;-0,0081;2,0000
56;vehicles_step_sim_1.csv;vehicles_step_sim_1__run056__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9160;-0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7823;-73,9443;40,7807;-73,9452;-0,0042;0,0066;0,0164;2,0000
57;vehicles_step_sim_1.csv;vehicles_step_sim_1__run057__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9159;-0,0002;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7861;-73,9531;40,7845;-73,9540;-0,0066;0,0105;0,0076;2,0000
58;vehicles_step_sim_1.csv;vehicles_step_sim_1__run058__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;321;1;0,3125;2,9161;2,9161;0,0000;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7754;-73,9519;40,7738;-73,9529;0,0001;-0,0002;0,0088;2,0000
59;vehicles_step_sim_1.csv;vehicles_step_sim_1__run059__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9158;-0,0003;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7895;-73,9547;40,7879;-73,9556;-0,0087;0,0138;0,0060;2,0000
60;vehicles_step_sim_1.csv;vehicles_step_sim_1__run060__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9162;0,0002;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7669;-73,9550;40,7653;-73,9560;0,0055;-0,0087;0,0056;2,0000
61;vehicles_step_sim_1.csv;vehicles_step_sim_1__run061__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9159;-0,0002;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7877;-73,9628;40,7861;-73,9637;-0,0076;0,0120;-0,0021;2,0000
62;vehicles_step_sim_1.csv;vehicles_step_sim_1__run062__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9162;0,0002;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7671;-73,9577;40,7655;-73,9586;0,0054;-0,0085;0,0030;2,0000
63;vehicles_step_sim_1.csv;vehicles_step_sim_1__run063__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9161;0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7723;-73,9781;40,7707;-73,9791;0,0021;-0,0033;-0,0174;2,0000
64;vehicles_step_sim_1.csv;vehicles_step_sim_1__run064__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9161;-0,0000;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7757;-73,9554;40,7741;-73,9563;-0,0000;0,0001;0,0053;2,0000
65;vehicles_step_sim_1.csv;vehicles_step_sim_1__run065__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9161;0,0000;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7753;-73,9657;40,7737;-73,9666;0,0002;-0,0003;-0,0050;2,0000
66;vehicles_step_sim_1.csv;vehicles_step_sim_1__run066__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;321;1;0,3125;2,9161;2,9158;-0,0003;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7927;-73,9605;40,7911;-73,9614;-0,0107;0,0171;0,0002;2,0000
67;vehicles_step_sim_1.csv;vehicles_step_sim_1__run067__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9159;-0,0002;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7872;-73,9597;40,7856;-73,9606;-0,0073;0,0116;0,0010;2,0000
68;vehicles_step_sim_1.csv;vehicles_step_sim_1__run068__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9160;-0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7824;-73,9769;40,7808;-73,9778;-0,0042;0,0067;-0,0162;2,0000
69;vehicles_step_sim_1.csv;vehicles_step_sim_1__run069__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9161;-0,0000;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7765;-73,9466;40,7749;-73,9475;-0,0005;0,0008;0,0141;2,0000
70;vehicles_step_sim_1.csv;vehicles_step_sim_1__run070__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9164;0,0003;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7598;-73,9677;40,7582;-73,9686;0,0100;-0,0159;-0,0070;2,0000
71;vehicles_step_sim_1.csv;vehicles_step_sim_1__run071__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;321;1;0,3125;2,9161;2,9158;-0,0002;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7892;-73,9607;40,7876;-73,9616;-0,0085;0,0135;0,0000;2,0000
72;vehicles_step_sim_1.csv;vehicles_step_sim_1__run072__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9162;0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7718;-73,9751;40,7702;-73,9761;0,0024;-0,0039;-0,0145;2,0000
73;vehicles_step_sim_1.csv;vehicles_step_sim_1__run073__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9163;0,0003;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7617;-73,9687;40,7601;-73,9696;0,0088;-0,0139;-0,0080;2,0000
74;vehicles_step_sim_1.csv;vehicles_step_sim_1__run074__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9159;-0,0002;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7853;-73,9655;40,7837;-73,9664;-0,0061;0,0096;-0,0048;2,0000
75;vehicles_step_sim_1.csv;vehicles_step_sim_1__run075__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9162;0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7684;-73,9486;40,7668;-73,9496;0,0046;-0,0073;0,0121;2,0000
76;vehicles_step_sim_1.csv;vehicles_step_sim_1__run076__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9163;0,0003;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7616;-73,9640;40,7600;-73,9649;0,0089;-0,0141;-0,0033;2,0000
77;vehicles_step_sim_1.csv;vehicles_step_sim_1__run077__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9159;-0,0002;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7866;-73,9546;40,7850;-73,9556;-0,0069;0,0110;0,0060;2,0000
78;vehicles_step_sim_1.csv;vehicles_step_sim_1__run078__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9162;0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7721;-73,9687;40,7705;-73,9696;0,0022;-0,0035;-0,0080;2,0000
79;vehicles_step_sim_1.csv;vehicles_step_sim_1__run079__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9163;0,0002;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7667;-73,9643;40,7651;-73,9652;0,0056;-0,0089;-0,0036;2,0000
80;vehicles_step_sim_1.csv;vehicles_step_sim_1__run080__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9164;0,0003;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7601;-73,9584;40,7585;-73,9594;0,0098;-0,0156;0,0023;2,0000
81;vehicles_step_sim_1.csv;vehicles_step_sim_1__run081__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9162;0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7701;-73,9665;40,7685;-73,9675;0,0035;-0,0055;-0,0058;2,0000
82;vehicles_step_sim_1.csv;vehicles_step_sim_1__run082__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9161;0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7726;-73,9498;40,7710;-73,9507;0,0019;-0,0031;0,0109;2,0000
83;vehicles_step_sim_1.csv;vehicles_step_sim_1__run083__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;321;1;0,3125;2,9161;2,9160;-0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7798;-73,9458;40,7782;-73,9467;-0,0026;0,0042;0,0149;2,0000
84;vehicles_step_sim_1.csv;vehicles_step_sim_1__run084__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9162;0,0001;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7695;-73,9471;40,7679;-73,9480;0,0038;-0,0061;0,0136;2,0000
85;vehicles_step_sim_1.csv;vehicles_step_sim_1__run085__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9163;0,0002;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7652;-73,9593;40,7636;-73,9602;0,0066;-0,0104;0,0014;2,0000
86;vehicles_step_sim_1.csv;vehicles_step_sim_1__run086__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9161;-0,0000;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7761;-73,9577;40,7745;-73,9587;-0,0003;0,0004;0,0030;2,0000
87;vehicles_step_sim_1.csv;vehicles_step_sim_1__run087__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;2,9256;320;320;0;0,0000;2,9161;2,9159;-0,0002;False;0;0;40,7756;-73,9607;40,7740;-73,9616;40,7854;-73,9719;40,7838;-73,9729;-0,0061;0,0098;-0,0112;2,0000
