# StartTime = 01/19/2024 01:25:31.1282 PM
# FuelCalculationMethod = MassAirFlow
Time (sec), Latitude (deg), Longitude (deg), Vehicle speed (km/h), Accel X (m/s²), Accel Y (m/s²), Accel Z (m/s²), Engine RPM (RPM), Mass air flow rate (g/s), Absolute throttle position (%), Fuel level input (%), GPS Speed (km/h), Fuel rate (l/hr), Alcohol fuel percentage (%), Engine fuel rate (l/hr), Vehicle Fuel Rate (g/s), Fuel Remaining (l), Fuel Level Input A (%), Fuel Level Input B (%), Instant fuel economy (l/100 km), Calculated load value (%), Fuel rail pressure (kPa), Fuel rail pressure relative to manifold vacuum (kPa), Accelerator pedal position D (%), Accelerator pedal position E (%)
1124.337,-22.97109,-44.44474,70,-0.583009,0.2323341,3.192856,1532.5,7.46,26.27451,73.72549,70.38,2.482634,29.01961,0,0,10.32157,0,0,3.546618,32.94118,0,0,25.09804,12.54902
1125.296,-22.97099,-44.44458,69,0.6697392,0.4323169,-1.154613,1549.5,8.81,29.41176,76.07843,68.37549,2.931904,29.01961,0,0,10.65098,0,0,4.249134,48.23529,0,0,30.98039,15.68627
1125.305,-22.97099,-44.44458,69,0.6697392,0.4323169,-1.154613,1549.5,8.81,29.41176,76.07843,68.37549,2.931904,29.01961,0,0,10.65098,0,0,4.249134,48.23529,0,0,30.98039,15.68627
1125.314,-22.97099,-44.44458,69,1.143464,-0.7856815,-0.0597147,1549.5,8.81,29.41176,76.07843,68.37549,2.931904,29.01961,0,0,10.65098,0,0,4.249134,48.23529,0,0,30.98039,15.68627
1125.317,-22.97099,-44.44458,69,1.143464,-0.7856815,-0.0597147,1549.5,8.81,29.41176,76.07843,68.37549,2.931904,29.01961,0,0,10.65098,0,0,4.249134,48.23529,0,0,30.98039,15.68627
1125.323,-22.97099,-44.44458,69,1.143464,-0.7856815,-0.0597147,1549.5,8.81,29.41176,76.07843,68.37549,2.931904,29.01961,0,0,10.65098,0,0,4.249134,48.23529,0,0,30.98039,15.68627
1125.328,-22.97099,-44.44458,69,1.143464,-0.7856815,-0.0597147,1549.5,8.81,29.41176,76.07843,68.37549,2.931904,29.01961,0,0,10.65098,0,0,4.249134,48.23529,0,0,30.98039,15.68627
1125.343,-22.97099,-44.44458,69,-0.2852278,0.217987,0.3322092,1549.5,8.81,29.41176,76.07843,68.37549,2.931904,29.01961,0,0,10.65098,0,0,4.249134,48.23529,0,0,30.98039,15.68627
1125.350,-22.97099,-44.44458,69,-0.07990931,-0.1750269,-0.3053378,1549.5,8.81,29.41176,76.07843,68.37549,2.931904,29.01961,0,0,10.65098,0,0,4.249134,48.23529,0,0,30.98039,15.68627
1125.354,-22.97099,-44.44458,69,-0.07990931,-0.1750269,-0.3053378,1549.5,8.81,29.41176,76.07843,68.37549,2.931904,29.01961,0,0,10.65098,0,0,4.249134,48.23529,0,0,30.98039,15.68627
1125.354,-22.97099,-44.44458,69,-0.07990931,-0.1750269,-0.3053378,1549.5,8.81,29.41176,76.07843,68.37549,2.931904,29.01961,0,0,10.65098,0,0,4.249134,48.23529,0,0,30.98039,15.68627
1125.355,-22.97099,-44.44458,69,-0.07990931,-0.1750269,-0.3053378,1549.5,8.81,29.41176,76.07843,68.37549,2.931904,29.01961,0,0,10.65098,0,0,4.249134,48.23529,0,0,30.98039,15.68627
1125.357,-22.97099,-44.44458,69,-0.07990931,-0.1750269,-0.3053378,1549.5,8.81,29.41176,76.07843,68.37549,2.931904,29.01961,0,0,10.65098,0,0,4.249134,48.23529,0,0,30.98039,15.68627
1126.293,-22.9709,-44.44443,69,-1.033773,0.420304,-0.5060676,1531,19.2,36.47059,76.07843,68.72167,6.389621,29.01961,0,0,10.65098,0,0,9.260314,84.31373,0,0,34.11765,17.2549
1126.299,-22.9709,-44.44443,69,-0.9297709,-0.4923119,1.002205,1531,19.2,36.47059,76.07843,68.72167,6.389621,29.01961,0,0,10.65098,0,0,9.260314,84.31373,0,0,34.11765,17.2549
1126.315,-22.9709,-44.44443,69,-0.9297709,-0.4923119,1.002205,1531,19.2,36.47059,76.07843,68.72167,6.389621,29.01961,0,0,10.65098,0,0,9.260314,84.31373,0,0,34.11765,17.2549
1126.315,-22.9709,-44.44443,69,2.630807,0.3215523,0.8019773,1531,19.2,36.47059,76.07843,68.72167,6.389621,29.01961,0,0,10.65098,0,0,9.260314,84.31373,0,0,34.11765,17.2549
1126.316,-22.9709,-44.44443,69,2.630807,0.3215523,0.8019773,1531,19.2,36.47059,76.07843,68.72167,6.389621,29.01961,0,0,10.65098,0,0,9.260314,84.31373,0,0,34.11765,17.2549
1126.325,-22.9709,-44.44443,69,2.630807,0.3215523,0.8019773,1531,19.2,36.47059,76.07843,68.72167,6.389621,29.01961,0,0,10.65098,0,0,9.260314,84.31373,0,0,34.11765,17.2549
1126.332,-22.9709,-44.44443,69,2.630807,0.3215523,0.8019773,1531,19.2,36.47059,76.07843,68.72167,6.389621,29.01961,0,0,10.65098,0,0,9.260314,84.31373,0,0,34.11765,17.2549
1126.333,-22.9709,-44.44443,69,-1.096704,0.8308823,-1.339752,1531,19.2,36.47059,76.07843,68.72167,6.389621,29.01961,0,0,10.65098,0,0,9.260314,84.31373,0,0,34.11765,17.2549
1126.334,-22.9709,-44.44443,69,-1.096704,0.8308823,-1.339752,1531,19.2,36.47059,76.07843,68.72167,6.389621,29.01961,0,0,10.65098,0,0,9.260314,84.31373,0,0,34.11765,17.2549
1126.336,-22.9709,-44.44443,69,-1.096704,0.8308823,-1.339752,1531,19.2,36.47059,76.07843,68.72167,6.389621,29.01961,0,0,10.65098,0,0,9.260314,84.31373,0,0,34.11765,17.2549
1126.337,-22.9709,-44.44443,69,-1.096704,0.8308823,-1.339752,1531,19.2,36.47059,76.07843,68.72167,6.389621,29.01961,0,0,10.65098,0,0,9.260314,84.31373,0,0,34.11765,17.2549
1126.341,-22.9709,-44.44443,69,-1.096704,0.8308823,-1.339752,1531,19.2,36.47059,76.07843,68.72167,6.389621,29.01961,0,0,10.65098,0,0,9.260314,84.31373,0,0,34.11765,17.2549
1127.311,-22.97081,-44.44427,69,-0.1775314,-0.5053894,0.6798995,1503.25,18.59,36.86274,76.07843,69.90119,6.186618,29.01961,0,0,10.65098,0,0,8.966106,84.70588,0,0,34.11765,17.2549
1127.318,-22.97081,-44.44427,69,-0.1775314,-0.5053894,0.6798995,1503.25,18.59,36.86274,76.07843,69.90119,6.186618,29.01961,0,0,10.65098,0,0,8.966106,84.70588,0,0,34.11765,17.2549
1127.324,-22.97081,-44.44427,69,-1.080726,0.01799379,0.1682612,1503.25,18.59,36.86274,76.07843,69.90119,6.186618,29.01961,0,0,10.65098,0,0,8.966106,84.70588,0,0,34.11765,17.2549
1127.326,-22.97081,-44.44427,69,-1.080726,0.01799379,0.1682612,1503.25,18.59,36.86274,76.07843,69.90119,6.186618,29.01961,0,0,10.65098,0,0,8.966106,84.70588,0,0,34.11765,17.2549
1127.329,-22.97081,-44.44427,69,-1.080726,0.01799379,0.1682612,1503.25,18.59,36.86274,76.07843,69.90119,6.186618,29.01961,0,0,10.65098,0,0,8.966106,84.70588,0,0,34.11765,17.2549
1127.336,-22.97081,-44.44427,69,-0.2783818,0.1353677,0.5760802,1503.25,18.59,36.86274,76.07843,69.90119,6.186618,29.01961,0,0,10.65098,0,0,8.966106,84.70588,0,0,34.11765,17.2549
1127.338,-22.97081,-44.44427,69,-0.2783818,0.1353677,0.5760802,1503.25,18.59,36.86274,76.07843,69.90119,6.186618,29.01961,0,0,10.65098,0,0,8.966106,84.70588,0,0,34.11765,17.2549
1127.339,-22.97081,-44.44427,69,-0.2783818,0.1353677,0.5760802,1503.25,18.59,36.86274,76.07843,69.90119,6.186618,29.01961,0,0,10.65098,0,0,8.966106,84.70588,0,0,34.11765,17.2549
1127.342,-22.97081,-44.44427,69,-0.2783818,0.1353677,0.5760802,1503.25,18.59,36.86274,76.07843,69.90119,6.186618,29.01961,0,0,10.65098,0,0,8.966106,84.70588,0,0,34.11765,17.2549
1127.343,-22.97081,-44.44427,69,-0.2783818,0.1353677,0.5760802,1503.25,18.59,36.86274,76.07843,69.90119,6.186618,29.01961,0,0,10.65098,0,0,8.966106,84.70588,0,0,34.11765,17.2549
1127.344,-22.97081,-44.44427,69,-0.2783818,0.1353677,0.5760802,1503.25,18.59,36.86274,76.07843,69.90119,6.186618,29.01961,0,0,10.65098,0,0,8.966106,84.70588,0,0,34.11765,17.2549
1127.344,-22.97081,-44.44427,69,-0.2783818,0.1353677,0.5760802,1503.25,18.59,36.86274,76.07843,69.90119,6.186618,29.01961,0,0,10.65098,0,0,8.966106,84.70588,0,0,34.11765,17.2549
1128.246,-22.97072,-44.44411,70,0.6700553,1.325594,1.51584,1530.25,19.21,37.2549,76.07843,71.23676,6.39295,29.01961,0,0,10.65098,0,0,9.132778,85.09804,0,0,33.33333,16.86275
1128.248,-22.97072,-44.44411,70,0.6700553,1.325594,1.51584,1530.25,19.21,37.2549,76.07843,71.23676,6.39295,29.01961,0,0,10.65098,0,0,9.132778,85.09804,0,0,33.33333,16.86275
1128.249,-22.97072,-44.44411,70,0.6700553,1.325594,1.51584,1530.25,19.21,37.2549,76.07843,71.23676,6.39295,29.01961,0,0,10.65098,0,0,9.132778,85.09804,0,0,33.33333,16.86275
1128.252,-22.97072,-44.44411,70,0.6700553,1.325594,1.51584,1530.25,19.21,37.2549,76.07843,71.23676,6.39295,29.01961,0,0,10.65098,0,0,9.132778,85.09804,0,0,33.33333,16.86275
1128.254,-22.97072,-44.44411,70,0.6700553,1.325594,1.51584,1530.25,19.21,37.2549,76.07843,71.23676,6.39295,29.01961,0,0,10.65098,0,0,9.132778,85.09804,0,0,33.33333,16.86275
1128.256,-22.97072,-44.44411,70,0.6700553,1.325594,1.51584,1530.25,19.21,37.2549,76.07843,71.23676,6.39295,29.01961,0,0,10.65098,0,0,9.132778,85.09804,0,0,33.33333,16.86275
1128.259,-22.97072,-44.44411,70,-0.9101016,3.219926,2.902546,1530.25,19.21,37.2549,76.07843,71.23676,6.39295,29.01961,0,0,10.65098,0,0,9.132778,85.09804,0,0,33.33333,16.86275
1128.261,-22.97072,-44.44411,70,-0.9101016,3.219926,2.902546,1530.25,19.21,37.2549,76.07843,71.23676,6.39295,29.01961,0,0,10.65098,0,0,9.132778,85.09804,0,0,33.33333,16.86275
1128.264,-22.97072,-44.44411,70,-0.9101016,3.219926,2.902546,1530.25,19.21,37.2549,76.07843,71.23676,6.39295,29.01961,0,0,10.65098,0,0,9.132778,85.09804,0,0,33.33333,16.86275
1128.266,-22.97072,-44.44411,70,-0.9101016,3.219926,2.902546,1530.25,19.21,37.2549,76.07843,71.23676,6.39295,29.01961,0,0,10.65098,0,0,9.132778,85.09804,0,0,33.33333,16.86275
1128.268,-22.97072,-44.44411,70,-0.9101016,3.219926,2.902546,1530.25,19.21,37.2549,76.07843,71.23676,6.39295,29.01961,0,0,10.65098,0,0,9.132778,85.09804,0,0,33.33333,16.86275
1128.268,-22.97072,-44.44411,70,-0.9101016,3.219926,2.902546,1530.25,19.21,37.2549,76.07843,71.23676,6.39295,29.01961,0,0,10.65098,0,0,9.132778,85.09804,0,0,33.33333,16.86275
1129.291,-22.97062,-44.44395,71,1.036661,0.2832548,-0.5949358,1575.5,17.19,37.64706,76.07843,71.8532,5.720708,29.01961,0,0,10.65098,0,0,8.057329,87.45098,0,0,34.11765,17.2549
1129.294,-22.97062,-44.44395,71,1.036661,0.2832548,-0.5949358,1575.5,17.19,37.64706,76.07843,71.8532,5.720708,29.01961,0,0,10.65098,0,0,8.057329,87.45098,0,0,34.11765,17.2549
1129.301,-22.97062,-44.44395,71,1.036661,0.2832548,-0.5949358,1575.5,17.19,37.64706,76.07843,71.8532,5.720708,29.01961,0,0,10.65098,0,0,8.057329,87.45098,0,0,34.11765,17.2549
1129.309,-22.97062,-44.44395,71,-0.6255125,-0.3131778,-0.7471482,1575.5,17.19,37.64706,76.07843,71.8532,5.720708,29.01961,0,0,10.65098,0,0,8.057329,87.45098,0,0,34.11765,17.2549
1129.312,-22.97062,-44.44395,71,-0.6255125,-0.3131778,-0.7471482,1575.5,17.19,37.64706,76.07843,71.8532,5.720708,29.01961,0,0,10.65098,0,0,8.057329,87.45098,0,0,34.11765,17.2549
1129.325,-22.97062,-44.44395,71,-0.05518249,-0.6136732,-1.410334,1575.5,17.19,37.64706,76.07843,71.8532,5.720708,29.01961,0,0,10.65098,0,0,8.057329,87.45098,0,0,34.11765,17.2549
1129.326,-22.97062,-44.44395,71,-0.05518249,-0.6136732,-1.410334,1575.5,17.19,37.64706,76.07843,71.8532,5.720708,29.01961,0,0,10.65098,0,0,8.057329,87.45098,0,0,34.11765,17.2549
1129.329,-22.97062,-44.44395,71,-0.05518249,-0.6136732,-1.410334,1575.5,17.19,37.64706,76.07843,71.8532,5.720708,29.01961,0,0,10.65098,0,0,8.057329,87.45098,0,0,34.11765,17.2549
1129.330,-22.97062,-44.44395,71,-0.05518249,-0.6136732,-1.410334,1575.5,17.19,37.64706,76.07843,71.8532,5.720708,29.01961,0,0,10.65098,0,0,8.057329,87.45098,0,0,34.11765,17.2549
1129.331,-22.97062,-44.44395,71,-0.05518249,-0.6136732,-1.410334,1575.5,17.19,37.64706,76.07843,71.8532,5.720708,29.01961,0,0,10.65098,0,0,8.057329,87.45098,0,0,34.11765,17.2549
1129.332,-22.97062,-44.44395,71,-0.05518249,-0.6136732,-1.410334,1575.5,17.19,37.64706,76.07843,71.8532,5.720708,29.01961,0,0,10.65098,0,0,8.057329,87.45098,0,0,34.11765,17.2549
1129.332,-22.97062,-44.44395,71,-0.05518249,-0.6136732,-1.410334,1575.5,17.19,37.64706,76.07843,71.8532,5.720708,29.01961,0,0,10.65098,0,0,8.057329,87.45098,0,0,34.11765,17.2549
1130.289,-22.97051,-44.44378,72,-0.6979414,0.3398155,0.9635436,1576,7.57,22.35294,76.07843,72.64374,2.519241,29.01961,0,0,10.65098,0,0,3.498944,22.35294,0,0,20.78431,10.58823
1130.291,-22.97051,-44.44378,72,-0.1444603,0.1931787,-0.005803165,1576,7.57,22.35294,76.07843,72.64374,2.519241,29.01961,0,0,10.65098,0,0,3.498944,22.35294,0,0,20.78431,10.58823
1130.294,-22.97051,-44.44378,72,-0.1444603,0.1931787,-0.005803165,1576,7.57,22.35294,76.07843,72.64374,2.519241,29.01961,0,0,10.65098,0,0,3.498944,22.35294,0,0,20.78431,10.58823
1130.300,-22.97051,-44.44378,72,-0.1444603,0.1931787,-0.005803165,1576,7.57,22.35294,76.07843,72.64374,2.519241,29.01961,0,0,10.65098,0,0,3.498944,22.35294,0,0,20.78431,10.58823
1130.303,-22.97051,-44.44378,72,-0.1444603,0.1931787,-0.005803165,1576,7.57,22.35294,76.07843,72.64374,2.519241,29.01961,0,0,10.65098,0,0,3.498944,22.35294,0,0,20.78431,10.58823
1130.306,-22.97051,-44.44378,72,0.2084855,-0.3327899,0.4220915,1576,7.57,22.35294,76.07843,72.64374,2.519241,29.01961,0,0,10.65098,0,0,3.498944,22.35294,0,0,20.78431,10.58823
1130.314,-22.97051,-44.44378,72,0.2084855,-0.3327899,0.4220915,1576,7.57,22.35294,76.07843,72.64374,2.519241,29.01961,0,0,10.65098,0,0,3.498944,22.35294,0,0,20.78431,10.58823
1130.315,-22.97051,-44.44378,72,0.2084855,-0.3327899,0.4220915,1576,7.57,22.35294,76.07843,72.64374,2.519241,29.01961,0,0,10.65098,0,0,3.498944,22.35294,0,0,20.78431,10.58823
1130.316,-22.97051,-44.44378,72,0.2084855,-0.3327899,0.4220915,1576,7.57,22.35294,76.07843,72.64374,2.519241,29.01961,0,0,10.65098,0,0,3.498944,22.35294,0,0,20.78431,10.58823
1130.321,-22.97051,-44.44378,72,0.2084855,-0.3327899,0.4220915,1576,7.57,22.35294,76.07843,72.64374,2.519241,29.01961,0,0,10.65098,0,0,3.498944,22.35294,0,0,20.78431,10.58823
1130.323,-22.97051,-44.44378,72,-0.570717,-0.03183889,-0.2244982,1576,7.57,22.35294,76.07843,72.64374,2.519241,29.01961,0,0,10.65098,0,0,3.498944,22.35294,0,0,20.78431,10.58823
1130.325,-22.97051,-44.44378,72,-0.570717,-0.03183889,-0.2244982,1576,7.57,22.35294,76.07843,72.64374,2.519241,29.01961,0,0,10.65098,0,0,3.498944,22.35294,0,0,20.78431,10.58823
1131.293,-22.97041,-44.44361,72,0.06641995,0.674494,0.1749483,1608.75,8.54,29.01961,81.56863,72.93504,2.84205,29.01961,0,0,11.41961,0,0,3.947289,38.43137,0,0,28.23529,14.11765
1131.297,-22.97041,-44.44361,72,0.06641995,0.674494,0.1749483,1608.75,8.54,29.01961,81.56863,72.93504,2.84205,29.01961,0,0,11.41961,0,0,3.947289,38.43137,0,0,28.23529,14.11765
1131.309,-22.97041,-44.44361,72,0.06641995,0.674494,0.1749483,1608.75,8.54,29.01961,81.56863,72.93504,2.84205,29.01961,0,0,11.41961,0,0,3.947289,38.43137,0,0,28.23529,14.11765
1131.317,-22.97041,-44.44361,72,1.741674,-0.07797007,0.6552161,1608.75,8.54,29.01961,81.56863,72.93504,2.84205,29.01961,0,0,11.41961,0,0,3.947289,38.43137,0,0,28.23529,14.11765
1131.318,-22.97041,-44.44361,72,1.741674,-0.07797007,0.6552161,1608.75,8.54,29.01961,81.56863,72.93504,2.84205,29.01961,0,0,11.41961,0,0,3.947289,38.43137,0,0,28.23529,14.11765
1131.320,-22.97041,-44.44361,72,1.741674,-0.07797007,0.6552161,1608.75,8.54,29.01961,81.56863,72.93504,2.84205,29.01961,0,0,11.41961,0,0,3.947289,38.43137,0,0,28.23529,14.11765
1131.321,-22.97041,-44.44361,72,1.741674,-0.07797007,0.6552161,1608.75,8.54,29.01961,81.56863,72.93504,2.84205,29.01961,0,0,11.41961,0,0,3.947289,38.43137,0,0,28.23529,14.11765
1131.323,-22.97041,-44.44361,72,1.741674,-0.07797007,0.6552161,1608.75,8.54,29.01961,81.56863,72.93504,2.84205,29.01961,0,0,11.41961,0,0,3.947289,38.43137,0,0,28.23529,14.11765
1131.328,-22.97041,-44.44361,72,1.741674,-0.07797007,0.6552161,1608.75,8.54,29.01961,81.56863,72.93504,2.84205,29.01961,0,0,11.41961,0,0,3.947289,38.43137,0,0,28.23529,14.11765
1131.330,-22.97041,-44.44361,72,0.863067,0.979018,-1.52239,1608.75,8.54,29.01961,81.56863,72.93504,2.84205,29.01961,0,0,11.41961,0,0,3.947289,38.43137,0,0,28.23529,14.11765
1131.333,-22.97041,-44.44361,72,0.863067,0.979018,-1.52239,1608.75,8.54,29.01961,81.56863,72.93504,2.84205,29.01961,0,0,11.41961,0,0,3.947289,38.43137,0,0,28.23529,14.11765
1131.334,-22.97041,-44.44361,72,0.863067,0.979018,-1.52239,1608.75,8.54,29.01961,81.56863,72.93504,2.84205,29.01961,0,0,11.41961,0,0,3.947289,38.43137,0,0,28.23529,14.11765
1132.295,-22.9703,-44.44345,72,0.08567006,-0.01331877,0.7439126,1580.25,8.85,28.62745,81.56863,72.57899,2.945216,29.01961,0,0,11.41961,0,0,4.090575,37.64706,0,0,28.23529,14.11765
1132.300,-22.9703,-44.44345,72,0.08567006,-0.01331877,0.7439126,1580.25,8.85,28.62745,81.56863,72.57899,2.945216,29.01961,0,0,11.41961,0,0,4.090575,37.64706,0,0,28.23529,14.11765
1132.303,-22.9703,-44.44345,72,0.08567006,-0.01331877,0.7439126,1580.25,8.85,28.62745,81.56863,72.57899,2.945216,29.01961,0,0,11.41961,0,0,4.090575,37.64706,0,0,28.23529,14.11765
1132.307,-22.9703,-44.44345,72,0.08567006,-0.01331877,0.7439126,1580.25,8.85,28.62745,81.56863,72.57899,2.945216,29.01961,0,0,11.41961,0,0,4.090575,37.64706,0,0,28.23529,14.11765
1132.312,-22.9703,-44.44345,72,0.08567006,-0.01331877,0.7439126,1580.25,8.85,28.62745,81.56863,72.57899,2.945216,29.01961,0,0,11.41961,0,0,4.090575,37.64706,0,0,28.23529,14.11765
1132.317,-22.9703,-44.44345,72,0.01997534,-0.244651,-0.6670755,1580.25,8.85,28.62745,81.56863,72.57899,2.945216,29.01961,0,0,11.41961,0,0,4.090575,37.64706,0,0,28.23529,14.11765
1132.318,-22.9703,-44.44345,72,0.01997534,-0.244651,-0.6670755,1580.25,8.85,28.62745,81.56863,72.57899,2.945216,29.01961,0,0,11.41961,0,0,4.090575,37.64706,0,0,28.23529,14.11765
1132.321,-22.9703,-44.44345,72,0.01997534,-0.244651,-0.6670755,1580.25,8.85,28.62745,81.56863,72.57899,2.945216,29.01961,0,0,11.41961,0,0,4.090575,37.64706,0,0,28.23529,14.11765
1132.325,-22.9703,-44.44345,72,0.01997534,-0.244651,-0.6670755,1580.25,8.85,28.62745,81.56863,72.57899,2.945216,29.01961,0,0,11.41961,0,0,4.090575,37.64706,0,0,28.23529,14.11765
1132.327,-22.9703,-44.44345,72,1.185791,-0.1505367,-0.9066609,1580.25,8.85,28.62745,81.56863,72.57899,2.945216,29.01961,0,0,11.41961,0,0,4.090575,37.64706,0,0,28.23529,14.11765
1132.328,-22.9703,-44.44345,72,1.185791,-0.1505367,-0.9066609,1580.25,8.85,28.62745,81.56863,72.57899,2.945216,29.01961,0,0,11.41961,0,0,4.090575,37.64706,0,0,28.23529,14.11765
1132.332,-22.9703,-44.44345,72,1.185791,-0.1505367,-0.9066609,1580.25,8.85,28.62745,81.56863,72.57899,2.945216,29.01961,0,0,11.41961,0,0,4.090575,37.64706,0,0,28.23529,14.11765
1133.293,-22.9702,-44.44328,72,-1.213263,0.339083,0.2293613,1575.25,8.9,28.62745,81.56863,73.57793,2.961856,29.01961,0,0,11.41961,0,0,4.113686,38.03922,0,0,28.23529,14.11765
1133.297,-22.9702,-44.44328,72,-1.213263,0.339083,0.2293613,1575.25,8.9,28.62745,81.56863,73.57793,2.961856,29.01961,0,0,11.41961,0,0,4.113686,38.03922,0,0,28.23529,14.11765
1133.298,-22.9702,-44.44328,72,-1.213263,0.339083,0.2293613,1575.25,8.9,28.62745,81.56863,73.57793,2.961856,29.01961,0,0,11.41961,0,0,4.113686,38.03922,0,0,28.23529,14.11765
1133.305,-22.9702,-44.44328,72,-1.213263,0.339083,0.2293613,1575.25,8.9,28.62745,81.56863,73.57793,2.961856,29.01961,0,0,11.41961,0,0,4.113686,38.03922,0,0,28.23529,14.11765
1133.309,-22.9702,-44.44328,72,-1.213263,0.339083,0.2293613,1575.25,8.9,28.62745,81.56863,73.57793,2.961856,29.01961,0,0,11.41961,0,0,4.113686,38.03922,0,0,28.23529,14.11765
1133.314,-22.9702,-44.44328,72,-1.213263,0.339083,0.2293613,1575.25,8.9,28.62745,81.56863,73.57793,2.961856,29.01961,0,0,11.41961,0,0,4.113686,38.03922,0,0,28.23529,14.11765
1133.316,-22.9702,-44.44328,72,-0.2791953,-0.389787,0.4612636,1575.25,8.9,28.62745,81.56863,73.57793,2.961856,29.01961,0,0,11.41961,0,0,4.113686,38.03922,0,0,28.23529,14.11765
1133.318,-22.9702,-44.44328,72,-0.2791953,-0.389787,0.4612636,1575.25,8.9,28.62745,81.56863,73.57793,2.961856,29.01961,0,0,11.41961,0,0,4.113686,38.03922,0,0,28.23529,14.11765
1133.320,-22.9702,-44.44328,72,-0.2791953,-0.389787,0.4612636,1575.25,8.9,28.62745,81.56863,73.57793,2.961856,29.01961,0,0,11.41961,0,0,4.113686,38.03922,0,0,28.23529,14.11765
1133.324,-22.9702,-44.44328,72,-0.2791953,-0.389787,0.4612636,1575.25,8.9,28.62745,81.56863,73.57793,2.961856,29.01961,0,0,11.41961,0,0,4.113686,38.03922,0,0,28.23529,14.11765
1133.325,-22.9702,-44.44328,72,-0.2791953,-0.389787,0.4612636,1575.25,8.9,28.62745,81.56863,73.57793,2.961856,29.01961,0,0,11.41961,0,0,4.113686,38.03922,0,0,28.23529,14.11765
1133.326,-22.9702,-44.44328,72,-0.2791953,-0.389787,0.4612636,1575.25,8.9,28.62745,81.56863,73.57793,2.961856,29.01961,0,0,11.41961,0,0,4.113686,38.03922,0,0,28.23529,14.11765
1134.287,-22.9701,-44.44312,72,0.3994749,0.3957488,-0.4539276,1598.75,8.9,27.05882,81.56863,73.08276,2.961856,29.01961,0,0,11.41961,0,0,4.113686,34.11765,0,0,28.23529,14.11765
1134.290,-22.9701,-44.44312,72,0.3994749,0.3957488,-0.4539276,1598.75,8.9,27.05882,81.56863,73.08276,2.961856,29.01961,0,0,11.41961,0,0,4.113686,34.11765,0,0,28.23529,14.11765
1134.292,-22.9701,-44.44312,72,0.3994749,0.3957488,-0.4539276,1598.75,8.9,27.05882,81.56863,73.08276,2.961856,29.01961,0,0,11.41961,0,0,4.113686,34.11765,0,0,28.23529,14.11765
1134.297,-22.9701,-44.44312,72,-1.035233,0.1166693,-1.004403,1598.75,8.9,27.05882,81.56863,73.08276,2.961856,29.01961,0,0,11.41961,0,0,4.113686,34.11765,0,0,28.23529,14.11765
1134.301,-22.9701,-44.44312,72,-1.035233,0.1166693,-1.004403,1598.75,8.9,27.05882,81.56863,73.08276,2.961856,29.01961,0,0,11.41961,0,0,4.113686,34.11765,0,0,28.23529,14.11765
1134.309,-22.9701,-44.44312,72,-1.035233,0.1166693,-1.004403,1598.75,8.9,27.05882,81.56863,73.08276,2.961856,29.01961,0,0,11.41961,0,0,4.113686,34.11765,0,0,28.23529,14.11765
1134.310,-22.9701,-44.44312,72,-1.035233,0.1166693,-1.004403,1598.75,8.9,27.05882,81.56863,73.08276,2.961856,29.01961,0,0,11.41961,0,0,4.113686,34.11765,0,0,28.23529,14.11765
1134.319,-22.9701,-44.44312,72,0.1719706,-0.1848481,-0.6562247,1598.75,8.9,27.05882,81.56863,73.08276,2.961856,29.01961,0,0,11.41961,0,0,4.113686,34.11765,0,0,28.23529,14.11765
1134.322,-22.9701,-44.44312,72,0.1719706,-0.1848481,-0.6562247,1589.25,7.52,26.66667,81.56863,73.08276,2.502602,29.01961,0,0,11.41961,0,0,3.475833,31.76471,0,0,28.23529,14.11765
1134.323,-22.9701,-44.44312,72,0.1719706,-0.1848481,-0.6562247,1589.25,7.52,26.66667,81.56863,73.08276,2.502602,29.01961,0,0,11.41961,0,0,3.475833,31.76471,0,0,28.23529,14.11765
1134.323,-22.9701,-44.44312,72,0.1719706,-0.1848481,-0.6562247,1589.25,7.52,26.66667,81.56863,73.08276,2.502602,29.01961,0,0,11.41961,0,0,3.475833,31.76471,0,0,28.23529,14.11765
1134.324,-22.9701,-44.44312,72,0.1719706,-0.1848481,-0.6562247,1589.25,7.52,26.66667,81.56863,73.08276,2.502602,29.01961,0,0,11.41961,0,0,3.475833,31.76471,0,0,28.23529,14.11765
1135.239,-22.97,-44.44295,72,-0.9374202,-0.2526495,-0.2299934,1582,7.42,26.66667,81.56863,73.0443,2.469322,29.01961,0,0,11.41961,0,0,3.429612,32.15686,0,0,28.23529,14.11765
1135.241,-22.97,-44.44295,72,-0.9374202,-0.2526495,-0.2299934,1582,7.42,26.66667,81.56863,73.0443,2.469322,29.01961,0,0,11.41961,0,0,3.429612,32.15686,0,0,28.23529,14.11765
1135.242,-22.97,-44.44295,72,-0.9374202,-0.2526495,-0.2299934,1582,7.42,26.66667,81.56863,73.0443,2.469322,29.01961,0,0,11.41961,0,0,3.429612,32.15686,0,0,28.23529,14.11765
1135.244,-22.97,-44.44295,72,-0.9374202,-0.2526495,-0.2299934,1582,7.42,26.66667,81.56863,73.0443,2.469322,29.01961,0,0,11.41961,0,0,3.429612,32.15686,0,0,28.23529,14.11765
1135.318,-22.97,-44.44295,72,-0.9374202,-0.2526495,-0.2299934,1582,7.42,26.66667,81.56863,73.0443,2.469322,29.01961,0,0,11.41961,0,0,3.429612,32.15686,0,0,28.23529,14.11765
